League,Date,Get,Pay,Value,Confidence,daysIntoLeague
Delirium,2020-05-30,Chaos Orb,Offering to the Goddess,4.16898,Low,79
Delirium,2020-05-31,Chaos Orb,Offering to the Goddess,4.1736,Low,80
Delirium,2020-06-01,Chaos Orb,Offering to the Goddess,4.109,Low,81
Delirium,2020-06-02,Chaos Orb,Offering to the Goddess,4.109,Low,82
Delirium,2020-06-03,Chaos Orb,Offering to the Goddess,5.0,Low,83
Delirium,2020-06-04,Chaos Orb,Offering to the Goddess,5.0,Low,84
Delirium,2020-06-05,Chaos Orb,Offering to the Goddess,5.0,Low,85
Delirium,2020-06-06,Chaos Orb,Offering to the Goddess,5.0,Low,86
Delirium,2020-06-07,Chaos Orb,Offering to the Goddess,5.0,Low,87
Delirium,2020-06-08,Chaos Orb,Offering to the Goddess,5.0,Low,88
Delirium,2020-06-09,Chaos Orb,Offering to the Goddess,5.0,Low,89
Delirium,2020-06-11,Chaos Orb,Offering to the Goddess,5.0,Low,91
Delirium,2020-06-12,Chaos Orb,Offering to the Goddess,5.0,Low,92
Delirium,2020-06-14,Chaos Orb,Offering to the Goddess,3.5,Low,94
Delirium,2020-06-15,Chaos Orb,Offering to the Goddess,3.5,Low,95
Delirium,2020-03-14,Chaos Orb,Annulment Shard,10.0,Low,2
Delirium,2020-03-15,Chaos Orb,Annulment Shard,10.0,Low,3
Delirium,2020-03-16,Chaos Orb,Annulment Shard,8.2,Low,4
Delirium,2020-03-17,Chaos Orb,Annulment Shard,8.2,Low,5
Delirium,2020-03-18,Chaos Orb,Annulment Shard,5.0,Low,6
Delirium,2020-03-19,Chaos Orb,Annulment Shard,5.414,Low,7
Delirium,2020-03-20,Chaos Orb,Annulment Shard,5.66122,Low,8
Delirium,2020-03-21,Chaos Orb,Annulment Shard,5.66122,Low,9
Delirium,2020-03-22,Chaos Orb,Annulment Shard,5.43838,Low,10
Delirium,2020-03-23,Chaos Orb,Annulment Shard,5.43838,Low,11
Delirium,2020-03-24,Chaos Orb,Annulment Shard,5.43838,Low,12
Delirium,2020-03-25,Chaos Orb,Annulment Shard,7.109,Low,13
Delirium,2020-03-26,Chaos Orb,Annulment Shard,8.0,Low,14
Delirium,2020-03-14,Esh's Enriched Breachstone,Chaos Orb,35.0,Low,2
Delirium,2020-03-15,Esh's Enriched Breachstone,Chaos Orb,10.0,Medium,3
Delirium,2020-03-16,Esh's Enriched Breachstone,Chaos Orb,12.58586,High,4
Delirium,2020-03-17,Esh's Enriched Breachstone,Chaos Orb,14.30823,High,5
Delirium,2020-03-18,Esh's Enriched Breachstone,Chaos Orb,20.20531,High,6
Delirium,2020-03-19,Esh's Enriched Breachstone,Chaos Orb,20.0,High,7
Delirium,2020-03-20,Esh's Enriched Breachstone,Chaos Orb,19.20957,High,8
Delirium,2020-03-21,Esh's Enriched Breachstone,Chaos Orb,18.0,High,9
Delirium,2020-03-22,Esh's Enriched Breachstone,Chaos Orb,19.0,High,10
Delirium,2020-03-23,Esh's Enriched Breachstone,Chaos Orb,25.0,High,11
Delirium,2020-03-24,Esh's Enriched Breachstone,Chaos Orb,25.0,High,12
Delirium,2020-03-25,Esh's Enriched Breachstone,Chaos Orb,24.0,High,13
Delirium,2020-03-26,Esh's Enriched Breachstone,Chaos Orb,20.0,High,14
Delirium,2020-03-27,Esh's Enriched Breachstone,Chaos Orb,18.0,High,15
Delirium,2020-03-28,Esh's Enriched Breachstone,Chaos Orb,15.0,High,16
Delirium,2020-03-29,Esh's Enriched Breachstone,Chaos Orb,13.0,High,17
Delirium,2020-03-30,Esh's Enriched Breachstone,Chaos Orb,10.0016,High,18
Delirium,2020-03-31,Esh's Enriched Breachstone,Chaos Orb,11.0,High,19
Delirium,2020-04-01,Esh's Enriched Breachstone,Chaos Orb,11.0,High,20
Delirium,2020-04-02,Esh's Enriched Breachstone,Chaos Orb,12.0,High,21
Delirium,2020-04-03,Esh's Enriched Breachstone,Chaos Orb,14.0,High,22
Delirium,2020-04-04,Esh's Enriched Breachstone,Chaos Orb,13.0,High,23
Delirium,2020-04-05,Esh's Enriched Breachstone,Chaos Orb,14.0,High,24
Delirium,2020-04-06,Esh's Enriched Breachstone,Chaos Orb,12.0,High,25
Delirium,2020-04-07,Esh's Enriched Breachstone,Chaos Orb,12.0,High,26
Delirium,2020-04-08,Esh's Enriched Breachstone,Chaos Orb,10.60686,High,27
Delirium,2020-04-09,Esh's Enriched Breachstone,Chaos Orb,12.0,High,28
Delirium,2020-04-15,Esh's Enriched Breachstone,Chaos Orb,12.0,High,34
Delirium,2020-04-16,Esh's Enriched Breachstone,Chaos Orb,13.64115,High,35
Delirium,2020-04-17,Esh's Enriched Breachstone,Chaos Orb,12.0,High,36
Delirium,2020-04-18,Esh's Enriched Breachstone,Chaos Orb,14.13624,High,37
Delirium,2020-04-19,Esh's Enriched Breachstone,Chaos Orb,15.0,High,38
Delirium,2020-04-20,Esh's Enriched Breachstone,Chaos Orb,14.0,High,39
Delirium,2020-04-21,Esh's Enriched Breachstone,Chaos Orb,15.0,High,40
Delirium,2020-04-22,Esh's Enriched Breachstone,Chaos Orb,15.0,High,41
Delirium,2020-04-23,Esh's Enriched Breachstone,Chaos Orb,15.0,High,42
Delirium,2020-04-24,Esh's Enriched Breachstone,Chaos Orb,15.0,High,43
Delirium,2020-04-25,Esh's Enriched Breachstone,Chaos Orb,16.84182,High,44
Delirium,2020-04-26,Esh's Enriched Breachstone,Chaos Orb,18.09386,High,45
Delirium,2020-04-27,Esh's Enriched Breachstone,Chaos Orb,18.0,High,46
Delirium,2020-04-28,Esh's Enriched Breachstone,Chaos Orb,18.32299,High,47
Delirium,2020-04-29,Esh's Enriched Breachstone,Chaos Orb,17.24227,High,48
Delirium,2020-04-30,Esh's Enriched Breachstone,Chaos Orb,18.0,High,49
Delirium,2020-05-01,Esh's Enriched Breachstone,Chaos Orb,19.0,High,50
Delirium,2020-05-02,Esh's Enriched Breachstone,Chaos Orb,20.0,High,51
Delirium,2020-05-03,Esh's Enriched Breachstone,Chaos Orb,20.0,High,52
Delirium,2020-05-04,Esh's Enriched Breachstone,Chaos Orb,20.0,High,53
Delirium,2020-05-05,Esh's Enriched Breachstone,Chaos Orb,20.0,High,54
Delirium,2020-05-06,Esh's Enriched Breachstone,Chaos Orb,19.0,High,55
Delirium,2020-05-07,Esh's Enriched Breachstone,Chaos Orb,19.0,High,56
Delirium,2020-05-08,Esh's Enriched Breachstone,Chaos Orb,20.0,High,57
Delirium,2020-05-09,Esh's Enriched Breachstone,Chaos Orb,20.0,High,58
Delirium,2020-05-10,Esh's Enriched Breachstone,Chaos Orb,20.0,High,59
Delirium,2020-05-11,Esh's Enriched Breachstone,Chaos Orb,20.0,High,60
Delirium,2020-05-12,Esh's Enriched Breachstone,Chaos Orb,20.0,High,61
Delirium,2020-05-13,Esh's Enriched Breachstone,Chaos Orb,19.45145,High,62
Delirium,2020-05-14,Esh's Enriched Breachstone,Chaos Orb,19.0005,High,63
Delirium,2020-05-15,Esh's Enriched Breachstone,Chaos Orb,20.0,High,64
Delirium,2020-05-16,Esh's Enriched Breachstone,Chaos Orb,20.0,High,65
Delirium,2020-05-17,Esh's Enriched Breachstone,Chaos Orb,20.0,High,66
Delirium,2020-05-18,Esh's Enriched Breachstone,Chaos Orb,20.0,High,67
Delirium,2020-05-19,Esh's Enriched Breachstone,Chaos Orb,20.0,High,68
Delirium,2020-05-20,Esh's Enriched Breachstone,Chaos Orb,20.0,High,69
Delirium,2020-05-21,Esh's Enriched Breachstone,Chaos Orb,19.81931,High,70
Delirium,2020-05-22,Esh's Enriched Breachstone,Chaos Orb,19.0,High,71
Delirium,2020-05-23,Esh's Enriched Breachstone,Chaos Orb,20.0,High,72
Delirium,2020-05-24,Esh's Enriched Breachstone,Chaos Orb,20.0,High,73
Delirium,2020-05-25,Esh's Enriched Breachstone,Chaos Orb,20.0,High,74
Delirium,2020-05-26,Esh's Enriched Breachstone,Chaos Orb,17.6268,High,75
Delirium,2020-05-27,Esh's Enriched Breachstone,Chaos Orb,16.30085,High,76
Delirium,2020-05-28,Esh's Enriched Breachstone,Chaos Orb,18.0,High,77
Delirium,2020-05-29,Esh's Enriched Breachstone,Chaos Orb,15.96353,High,78
Delirium,2020-05-30,Esh's Enriched Breachstone,Chaos Orb,17.55953,High,79
Delirium,2020-05-31,Esh's Enriched Breachstone,Chaos Orb,18.0,High,80
Delirium,2020-06-01,Esh's Enriched Breachstone,Chaos Orb,15.0,High,81
Delirium,2020-06-02,Esh's Enriched Breachstone,Chaos Orb,17.0,High,82
Delirium,2020-06-03,Esh's Enriched Breachstone,Chaos Orb,18.0,High,83
Delirium,2020-06-04,Esh's Enriched Breachstone,Chaos Orb,17.27514,High,84
Delirium,2020-06-05,Esh's Enriched Breachstone,Chaos Orb,17.0,High,85
Delirium,2020-06-06,Esh's Enriched Breachstone,Chaos Orb,18.0,High,86
Delirium,2020-06-07,Esh's Enriched Breachstone,Chaos Orb,19.12197,High,87
Delirium,2020-06-08,Esh's Enriched Breachstone,Chaos Orb,19.0,High,88
Delirium,2020-06-09,Esh's Enriched Breachstone,Chaos Orb,15.57241,High,89
Delirium,2020-06-10,Esh's Enriched Breachstone,Chaos Orb,16.22571,High,90
Delirium,2020-06-11,Esh's Enriched Breachstone,Chaos Orb,16.38791,High,91
Delirium,2020-06-12,Esh's Enriched Breachstone,Chaos Orb,15.0,High,92
Delirium,2020-06-13,Esh's Enriched Breachstone,Chaos Orb,15.0,High,93
Delirium,2020-06-14,Esh's Enriched Breachstone,Chaos Orb,15.0,High,94
Delirium,2020-06-15,Esh's Enriched Breachstone,Chaos Orb,15.0,High,95
Delirium,2020-03-14,Fragment of Shape,Chaos Orb,192.66667,Low,2
Delirium,2020-03-15,Fragment of Shape,Chaos Orb,83.0,High,3
Delirium,2020-03-16,Fragment of Shape,Chaos Orb,69.7978,High,4
Delirium,2020-03-17,Fragment of Shape,Chaos Orb,79.0,High,5
Delirium,2020-03-18,Fragment of Shape,Chaos Orb,81.0,High,6
Delirium,2020-03-19,Fragment of Shape,Chaos Orb,72.53723,High,7
Delirium,2020-03-20,Fragment of Shape,Chaos Orb,78.0,High,8
Delirium,2020-03-21,Fragment of Shape,Chaos Orb,89.69947,High,9
Delirium,2020-03-22,Fragment of Shape,Chaos Orb,112.74033,High,10
Delirium,2020-03-23,Fragment of Shape,Chaos Orb,115.0,High,11
Delirium,2020-03-24,Fragment of Shape,Chaos Orb,110.0,High,12
Delirium,2020-03-25,Fragment of Shape,Chaos Orb,112.23678,High,13
Delirium,2020-03-26,Fragment of Shape,Chaos Orb,108.0,High,14
Delirium,2020-03-27,Fragment of Shape,Chaos Orb,97.7525,High,15
Delirium,2020-03-28,Fragment of Shape,Chaos Orb,90.0,High,16
Delirium,2020-03-29,Fragment of Shape,Chaos Orb,81.0,High,17
Delirium,2020-03-30,Fragment of Shape,Chaos Orb,79.0,High,18
Delirium,2020-03-31,Fragment of Shape,Chaos Orb,80.17893,High,19
Delirium,2020-04-01,Fragment of Shape,Chaos Orb,120.0,High,20
Delirium,2020-04-02,Fragment of Shape,Chaos Orb,119.0,High,21
Delirium,2020-04-03,Fragment of Shape,Chaos Orb,115.0,High,22
Delirium,2020-04-04,Fragment of Shape,Chaos Orb,117.58182,High,23
Delirium,2020-04-05,Fragment of Shape,Chaos Orb,119.18285,High,24
Delirium,2020-04-06,Fragment of Shape,Chaos Orb,124.0,High,25
Delirium,2020-04-07,Fragment of Shape,Chaos Orb,120.0,High,26
Delirium,2020-04-08,Fragment of Shape,Chaos Orb,135.0,High,27
Delirium,2020-04-09,Fragment of Shape,Chaos Orb,138.0,High,28
Delirium,2020-04-15,Fragment of Shape,Chaos Orb,133.93903,High,34
Delirium,2020-04-16,Fragment of Shape,Chaos Orb,155.0,High,35
Delirium,2020-04-17,Fragment of Shape,Chaos Orb,159.0,High,36
Delirium,2020-04-18,Fragment of Shape,Chaos Orb,160.0,High,37
Delirium,2020-04-19,Fragment of Shape,Chaos Orb,160.0,High,38
Delirium,2020-04-20,Fragment of Shape,Chaos Orb,163.31066,High,39
Delirium,2020-04-21,Fragment of Shape,Chaos Orb,162.31259,High,40
Delirium,2020-04-22,Fragment of Shape,Chaos Orb,165.0,High,41
Delirium,2020-04-23,Fragment of Shape,Chaos Orb,174.18104,High,42
Delirium,2020-04-24,Fragment of Shape,Chaos Orb,165.89169,High,43
Delirium,2020-04-25,Fragment of Shape,Chaos Orb,175.26811,High,44
Delirium,2020-04-26,Fragment of Shape,Chaos Orb,180.0,High,45
Delirium,2020-04-27,Fragment of Shape,Chaos Orb,182.77849,High,46
Delirium,2020-04-28,Fragment of Shape,Chaos Orb,186.0,High,47
Delirium,2020-04-29,Fragment of Shape,Chaos Orb,185.0,High,48
Delirium,2020-04-30,Fragment of Shape,Chaos Orb,172.0,High,49
Delirium,2020-05-01,Fragment of Shape,Chaos Orb,169.0,High,50
Delirium,2020-05-02,Fragment of Shape,Chaos Orb,170.0,High,51
Delirium,2020-05-03,Fragment of Shape,Chaos Orb,173.08716,High,52
Delirium,2020-05-04,Fragment of Shape,Chaos Orb,176.0,High,53
Delirium,2020-05-05,Fragment of Shape,Chaos Orb,179.09244,High,54
Delirium,2020-05-06,Fragment of Shape,Chaos Orb,185.0,High,55
Delirium,2020-05-07,Fragment of Shape,Chaos Orb,186.0,High,56
Delirium,2020-05-08,Fragment of Shape,Chaos Orb,185.9403,High,57
Delirium,2020-05-09,Fragment of Shape,Chaos Orb,185.0,High,58
Delirium,2020-05-10,Fragment of Shape,Chaos Orb,183.0,High,59
Delirium,2020-05-11,Fragment of Shape,Chaos Orb,184.0,High,60
Delirium,2020-05-12,Fragment of Shape,Chaos Orb,183.37074,High,61
Delirium,2020-05-13,Fragment of Shape,Chaos Orb,183.08459,High,62
Delirium,2020-05-14,Fragment of Shape,Chaos Orb,180.8635,High,63
Delirium,2020-05-15,Fragment of Shape,Chaos Orb,177.8845,High,64
Delirium,2020-05-16,Fragment of Shape,Chaos Orb,175.0,High,65
Delirium,2020-05-17,Fragment of Shape,Chaos Orb,175.0,High,66
Delirium,2020-05-18,Fragment of Shape,Chaos Orb,174.06886,High,67
Delirium,2020-05-19,Fragment of Shape,Chaos Orb,170.0,High,68
Delirium,2020-05-20,Fragment of Shape,Chaos Orb,166.0,High,69
Delirium,2020-05-21,Fragment of Shape,Chaos Orb,165.0,High,70
Delirium,2020-05-22,Fragment of Shape,Chaos Orb,161.0,High,71
Delirium,2020-05-23,Fragment of Shape,Chaos Orb,160.0,High,72
Delirium,2020-05-24,Fragment of Shape,Chaos Orb,154.0,High,73
Delirium,2020-05-25,Fragment of Shape,Chaos Orb,163.81909,High,74
Delirium,2020-05-26,Fragment of Shape,Chaos Orb,155.0,High,75
Delirium,2020-05-27,Fragment of Shape,Chaos Orb,155.0,High,76
Delirium,2020-05-28,Fragment of Shape,Chaos Orb,155.0,High,77
Delirium,2020-05-29,Fragment of Shape,Chaos Orb,150.0,High,78
Delirium,2020-05-30,Fragment of Shape,Chaos Orb,148.31051,High,79
Delirium,2020-05-31,Fragment of Shape,Chaos Orb,140.0,High,80
Delirium,2020-06-01,Fragment of Shape,Chaos Orb,140.0,High,81
Delirium,2020-06-02,Fragment of Shape,Chaos Orb,138.0,High,82
Delirium,2020-06-03,Fragment of Shape,Chaos Orb,135.0,High,83
Delirium,2020-06-04,Fragment of Shape,Chaos Orb,135.0,High,84
Delirium,2020-06-05,Fragment of Shape,Chaos Orb,135.31939,High,85
Delirium,2020-06-06,Fragment of Shape,Chaos Orb,140.0,High,86
Delirium,2020-06-07,Fragment of Shape,Chaos Orb,140.0,High,87
Delirium,2020-06-08,Fragment of Shape,Chaos Orb,139.86517,High,88
Delirium,2020-06-09,Fragment of Shape,Chaos Orb,140.0,High,89
Delirium,2020-06-10,Fragment of Shape,Chaos Orb,140.0,High,90
Delirium,2020-06-11,Fragment of Shape,Chaos Orb,140.0,High,91
Delirium,2020-06-12,Fragment of Shape,Chaos Orb,143.43521,High,92
Delirium,2020-06-13,Fragment of Shape,Chaos Orb,145.0,High,93
Delirium,2020-06-14,Fragment of Shape,Chaos Orb,141.36989,High,94
Delirium,2020-06-15,Fragment of Shape,Chaos Orb,140.0,High,95
Delirium,2020-03-14,Timeless Maraketh Emblem,Chaos Orb,198.75,Low,2
Delirium,2020-03-15,Timeless Maraketh Emblem,Chaos Orb,166.42333,Low,3
Delirium,2020-03-16,Timeless Maraketh Emblem,Chaos Orb,203.07872,Medium,4
Delirium,2020-03-17,Timeless Maraketh Emblem,Chaos Orb,267.30679,Medium,5
Delirium,2020-03-18,Timeless Maraketh Emblem,Chaos Orb,279.0,High,6
Delirium,2020-03-19,Timeless Maraketh Emblem,Chaos Orb,268.7753,High,7
Delirium,2020-03-20,Timeless Maraketh Emblem,Chaos Orb,268.35784,High,8
Delirium,2020-03-21,Timeless Maraketh Emblem,Chaos Orb,252.63953,High,9
Delirium,2020-03-22,Timeless Maraketh Emblem,Chaos Orb,339.77782,High,10
Delirium,2020-03-23,Timeless Maraketh Emblem,Chaos Orb,342.4098,High,11
Delirium,2020-03-24,Timeless Maraketh Emblem,Chaos Orb,315.0,High,12
Delirium,2020-03-25,Timeless Maraketh Emblem,Chaos Orb,256.0,High,13
Delirium,2020-03-26,Timeless Maraketh Emblem,Chaos Orb,252.0,High,14
Delirium,2020-03-27,Timeless Maraketh Emblem,Chaos Orb,235.0,High,15
Delirium,2020-03-28,Timeless Maraketh Emblem,Chaos Orb,170.0,High,16
Delirium,2020-03-29,Timeless Maraketh Emblem,Chaos Orb,154.0,High,17
Delirium,2020-03-30,Timeless Maraketh Emblem,Chaos Orb,158.48131,High,18
Delirium,2020-03-31,Timeless Maraketh Emblem,Chaos Orb,128.0,High,19
Delirium,2020-04-01,Timeless Maraketh Emblem,Chaos Orb,146.0,High,20
Delirium,2020-04-02,Timeless Maraketh Emblem,Chaos Orb,145.0,High,21
Delirium,2020-04-03,Timeless Maraketh Emblem,Chaos Orb,140.0,High,22
Delirium,2020-04-04,Timeless Maraketh Emblem,Chaos Orb,115.0,High,23
Delirium,2020-04-05,Timeless Maraketh Emblem,Chaos Orb,131.0,High,24
Delirium,2020-04-06,Timeless Maraketh Emblem,Chaos Orb,132.99706,High,25
Delirium,2020-04-07,Timeless Maraketh Emblem,Chaos Orb,135.0,High,26
Delirium,2020-04-08,Timeless Maraketh Emblem,Chaos Orb,143.56596,High,27
Delirium,2020-04-09,Timeless Maraketh Emblem,Chaos Orb,130.0,High,28
Delirium,2020-04-15,Timeless Maraketh Emblem,Chaos Orb,123.09027,High,34
Delirium,2020-04-16,Timeless Maraketh Emblem,Chaos Orb,104.0,High,35
Delirium,2020-04-17,Timeless Maraketh Emblem,Chaos Orb,100.0,High,36
Delirium,2020-04-18,Timeless Maraketh Emblem,Chaos Orb,100.0,High,37
Delirium,2020-04-19,Timeless Maraketh Emblem,Chaos Orb,100.0,High,38
Delirium,2020-04-20,Timeless Maraketh Emblem,Chaos Orb,95.0,High,39
Delirium,2020-04-21,Timeless Maraketh Emblem,Chaos Orb,96.55239,High,40
Delirium,2020-04-22,Timeless Maraketh Emblem,Chaos Orb,98.0,High,41
Delirium,2020-04-23,Timeless Maraketh Emblem,Chaos Orb,99.0,High,42
Delirium,2020-04-24,Timeless Maraketh Emblem,Chaos Orb,99.0,High,43
Delirium,2020-04-25,Timeless Maraketh Emblem,Chaos Orb,100.0,High,44
Delirium,2020-04-26,Timeless Maraketh Emblem,Chaos Orb,115.0,High,45
Delirium,2020-04-27,Timeless Maraketh Emblem,Chaos Orb,110.0,High,46
Delirium,2020-04-28,Timeless Maraketh Emblem,Chaos Orb,105.0225,High,47
Delirium,2020-04-29,Timeless Maraketh Emblem,Chaos Orb,105.0,High,48
Delirium,2020-04-30,Timeless Maraketh Emblem,Chaos Orb,105.0,High,49
Delirium,2020-05-01,Timeless Maraketh Emblem,Chaos Orb,101.5084,High,50
Delirium,2020-05-02,Timeless Maraketh Emblem,Chaos Orb,103.00622,High,51
Delirium,2020-05-03,Timeless Maraketh Emblem,Chaos Orb,103.86917,High,52
Delirium,2020-05-04,Timeless Maraketh Emblem,Chaos Orb,100.0,High,53
Delirium,2020-05-05,Timeless Maraketh Emblem,Chaos Orb,101.17669,High,54
Delirium,2020-05-06,Timeless Maraketh Emblem,Chaos Orb,100.0,High,55
Delirium,2020-05-07,Timeless Maraketh Emblem,Chaos Orb,100.0,High,56
Delirium,2020-05-08,Timeless Maraketh Emblem,Chaos Orb,100.0,High,57
Delirium,2020-05-09,Timeless Maraketh Emblem,Chaos Orb,100.0,High,58
Delirium,2020-05-10,Timeless Maraketh Emblem,Chaos Orb,109.10047,High,59
Delirium,2020-05-11,Timeless Maraketh Emblem,Chaos Orb,110.0,High,60
Delirium,2020-05-12,Timeless Maraketh Emblem,Chaos Orb,129.3076,High,61
Delirium,2020-05-13,Timeless Maraketh Emblem,Chaos Orb,120.0,High,62
Delirium,2020-05-14,Timeless Maraketh Emblem,Chaos Orb,139.44522,High,63
Delirium,2020-05-15,Timeless Maraketh Emblem,Chaos Orb,140.0,High,64
Delirium,2020-05-16,Timeless Maraketh Emblem,Chaos Orb,150.0,High,65
Delirium,2020-05-17,Timeless Maraketh Emblem,Chaos Orb,175.0,High,66
Delirium,2020-05-18,Timeless Maraketh Emblem,Chaos Orb,175.88375,High,67
Delirium,2020-05-19,Timeless Maraketh Emblem,Chaos Orb,229.29647,High,68
Delirium,2020-05-20,Timeless Maraketh Emblem,Chaos Orb,166.23583,High,69
Delirium,2020-05-21,Timeless Maraketh Emblem,Chaos Orb,165.0,High,70
Delirium,2020-05-22,Timeless Maraketh Emblem,Chaos Orb,161.0,High,71
Delirium,2020-05-23,Timeless Maraketh Emblem,Chaos Orb,160.0,High,72
Delirium,2020-05-24,Timeless Maraketh Emblem,Chaos Orb,153.0,High,73
Delirium,2020-05-25,Timeless Maraketh Emblem,Chaos Orb,147.0,High,74
Delirium,2020-05-26,Timeless Maraketh Emblem,Chaos Orb,145.0,High,75
Delirium,2020-05-27,Timeless Maraketh Emblem,Chaos Orb,144.0,High,76
Delirium,2020-05-28,Timeless Maraketh Emblem,Chaos Orb,140.72353,High,77
Delirium,2020-05-29,Timeless Maraketh Emblem,Chaos Orb,150.0,High,78
Delirium,2020-05-30,Timeless Maraketh Emblem,Chaos Orb,134.07406,High,79
Delirium,2020-05-31,Timeless Maraketh Emblem,Chaos Orb,140.0,High,80
Delirium,2020-06-01,Timeless Maraketh Emblem,Chaos Orb,140.0,High,81
Delirium,2020-06-02,Timeless Maraketh Emblem,Chaos Orb,139.97525,High,82
Delirium,2020-06-03,Timeless Maraketh Emblem,Chaos Orb,137.67908,High,83
Delirium,2020-06-04,Timeless Maraketh Emblem,Chaos Orb,137.41828,High,84
Delirium,2020-06-05,Timeless Maraketh Emblem,Chaos Orb,139.30494,High,85
Delirium,2020-06-06,Timeless Maraketh Emblem,Chaos Orb,140.01868,High,86
Delirium,2020-06-07,Timeless Maraketh Emblem,Chaos Orb,145.0,High,87
Delirium,2020-06-08,Timeless Maraketh Emblem,Chaos Orb,150.0,High,88
Delirium,2020-06-09,Timeless Maraketh Emblem,Chaos Orb,150.0,High,89
Delirium,2020-06-10,Timeless Maraketh Emblem,Chaos Orb,150.0,High,90
Delirium,2020-06-11,Timeless Maraketh Emblem,Chaos Orb,157.0,High,91
Delirium,2020-06-12,Timeless Maraketh Emblem,Chaos Orb,159.142,High,92
Delirium,2020-06-13,Timeless Maraketh Emblem,Chaos Orb,150.0,High,93
Delirium,2020-06-14,Timeless Maraketh Emblem,Chaos Orb,150.0,High,94
Delirium,2020-06-15,Timeless Maraketh Emblem,Chaos Orb,148.2924,High,95
Delirium,2020-03-14,Chaos Orb,Tempering Catalyst,2.0,Low,2
Delirium,2020-03-15,Chaos Orb,Tempering Catalyst,1.19899,Low,3
Delirium,2020-03-16,Chaos Orb,Tempering Catalyst,0.894,Medium,4
Delirium,2020-03-17,Chaos Orb,Tempering Catalyst,0.41581,High,5
Delirium,2020-03-18,Chaos Orb,Tempering Catalyst,0.42643,High,6
Delirium,2020-03-19,Chaos Orb,Tempering Catalyst,0.5,High,7
Delirium,2020-03-20,Chaos Orb,Tempering Catalyst,0.5,High,8
Delirium,2020-03-21,Chaos Orb,Tempering Catalyst,0.45432,High,9
Delirium,2020-03-22,Chaos Orb,Tempering Catalyst,0.5,High,10
Delirium,2020-03-23,Chaos Orb,Tempering Catalyst,0.49896,High,11
Delirium,2020-03-24,Chaos Orb,Tempering Catalyst,0.5,High,12
Delirium,2020-03-25,Chaos Orb,Tempering Catalyst,0.5,High,13
Delirium,2020-03-26,Chaos Orb,Tempering Catalyst,0.5,High,14
Delirium,2020-03-27,Chaos Orb,Tempering Catalyst,0.5,High,15
Delirium,2020-03-28,Chaos Orb,Tempering Catalyst,0.6,High,16
Delirium,2020-03-29,Chaos Orb,Tempering Catalyst,0.58472,High,17
Delirium,2020-03-30,Chaos Orb,Tempering Catalyst,0.8,High,18
Delirium,2020-03-31,Chaos Orb,Tempering Catalyst,0.95466,High,19
Delirium,2020-04-01,Chaos Orb,Tempering Catalyst,0.95781,High,20
Delirium,2020-04-02,Chaos Orb,Tempering Catalyst,0.9925,High,21
Delirium,2020-04-03,Chaos Orb,Tempering Catalyst,1.0,High,22
Delirium,2020-04-04,Chaos Orb,Tempering Catalyst,1.00209,High,23
Delirium,2020-04-05,Chaos Orb,Tempering Catalyst,1.0,High,24
Delirium,2020-04-06,Chaos Orb,Tempering Catalyst,0.93299,High,25
Delirium,2020-04-07,Chaos Orb,Tempering Catalyst,0.91898,High,26
Delirium,2020-04-08,Chaos Orb,Tempering Catalyst,0.93108,High,27
Delirium,2020-04-09,Chaos Orb,Tempering Catalyst,0.94523,High,28
Delirium,2020-04-15,Chaos Orb,Tempering Catalyst,1.04476,Low,34
Delirium,2020-04-16,Chaos Orb,Tempering Catalyst,1.16499,High,35
Delirium,2020-04-17,Chaos Orb,Tempering Catalyst,1.16018,High,36
Delirium,2020-04-18,Chaos Orb,Tempering Catalyst,1.17714,High,37
Delirium,2020-04-19,Chaos Orb,Tempering Catalyst,1.29801,High,38
Delirium,2020-04-20,Chaos Orb,Tempering Catalyst,1.29563,High,39
Delirium,2020-04-21,Chaos Orb,Tempering Catalyst,1.2731,High,40
Delirium,2020-04-22,Chaos Orb,Tempering Catalyst,1.16257,High,41
Delirium,2020-04-23,Chaos Orb,Tempering Catalyst,1.32289,High,42
Delirium,2020-04-24,Chaos Orb,Tempering Catalyst,1.3,High,43
Delirium,2020-04-25,Chaos Orb,Tempering Catalyst,1.3,High,44
Delirium,2020-04-26,Chaos Orb,Tempering Catalyst,1.33232,High,45
Delirium,2020-04-27,Chaos Orb,Tempering Catalyst,1.3,High,46
Delirium,2020-04-28,Chaos Orb,Tempering Catalyst,1.3,High,47
Delirium,2020-04-29,Chaos Orb,Tempering Catalyst,1.3,High,48
Delirium,2020-04-30,Chaos Orb,Tempering Catalyst,1.3,High,49
Delirium,2020-05-01,Chaos Orb,Tempering Catalyst,1.31797,High,50
Delirium,2020-05-02,Chaos Orb,Tempering Catalyst,1.33064,High,51
Delirium,2020-05-03,Chaos Orb,Tempering Catalyst,1.31775,High,52
Delirium,2020-05-04,Chaos Orb,Tempering Catalyst,1.27598,High,53
Delirium,2020-05-05,Chaos Orb,Tempering Catalyst,1.23858,High,54
Delirium,2020-05-06,Chaos Orb,Tempering Catalyst,1.2184,High,55
Delirium,2020-05-07,Chaos Orb,Tempering Catalyst,1.48693,High,56
Delirium,2020-05-08,Chaos Orb,Tempering Catalyst,1.097,High,57
Delirium,2020-05-09,Chaos Orb,Tempering Catalyst,1.12603,High,58
